category_id|content|option_a|option_b|option_c|option_d|correct_answer|explanation
2|The doctor ... at the factory always.|work|works|is working|worked|B|Thì hiện tại đơn diễn tả thói quen (always). Chủ ngữ số ít dùng động từ thêm s/es.
2|He ... a book every day.|read|reads|is reading|read|B|Thì hiện tại đơn diễn tả thói quen (every day). Chủ ngữ số ít dùng động từ thêm s/es.
2|My brother ... a book always.|read|reads|is reading|read|B|Thì hiện tại đơn diễn tả thói quen (always). Chủ ngữ số ít dùng động từ thêm s/es.
2|She ... TV often.|watch|watches|is watching|watched|B|Thì hiện tại đơn diễn tả thói quen (often). Chủ ngữ số ít dùng động từ thêm s/es.
2|The teacher ... TV every day.|watch|watches|is watching|watched|B|Thì hiện tại đơn diễn tả thói quen (every day). Chủ ngữ số ít dùng động từ thêm s/es.
2|John ... football every day.|play|plays|is playing|played|B|Thì hiện tại đơn diễn tả thói quen (every day). Chủ ngữ số ít dùng động từ thêm s/es.
2|Mary ... a book usually.|read|reads|is reading|read|B|Thì hiện tại đơn diễn tả thói quen (usually). Chủ ngữ số ít dùng động từ thêm s/es.
2|She ... TV every day.|watch|watches|is watching|watched|B|Thì hiện tại đơn diễn tả thói quen (every day). Chủ ngữ số ít dùng động từ thêm s/es.
2|The doctor ... at the factory often.|work|works|is working|worked|B|Thì hiện tại đơn diễn tả thói quen (often). Chủ ngữ số ít dùng động từ thêm s/es.
2|My brother ... a book always.|read|reads|is reading|read|B|Thì hiện tại đơn diễn tả thói quen (always). Chủ ngữ số ít dùng động từ thêm s/es.
2|He ... football usually.|play|plays|is playing|played|B|Thì hiện tại đơn diễn tả thói quen (usually). Chủ ngữ số ít dùng động từ thêm s/es.
2|He ... a book often.|read|reads|is reading|read|B|Thì hiện tại đơn diễn tả thói quen (often). Chủ ngữ số ít dùng động từ thêm s/es.
2|He ... TV often.|watch|watches|is watching|watched|B|Thì hiện tại đơn diễn tả thói quen (often). Chủ ngữ số ít dùng động từ thêm s/es.
2|My brother ... at the factory every morning.|work|works|is working|worked|B|Thì hiện tại đơn diễn tả thói quen (every morning). Chủ ngữ số ít dùng động từ thêm s/es.
2|Listen! The students ... football at the moment.|play|are playing|have played|played|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: at the moment, Listen!).
2|Listen! We ... a book now.|read|are reading|have read|read|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: now, Listen!).
2|Listen! We ... at the factory at the moment.|work|are working|have worked|worked|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: at the moment, Listen!).
2|Listen! My parents ... English at the moment.|study|are studying|have studied|studied|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: at the moment, Listen!).
2|Listen! We ... a book at the moment.|read|are reading|have read|read|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: at the moment, Listen!).
2|Listen! The workers ... football right now.|play|are playing|have played|played|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: right now, Listen!).
2|Listen! The workers ... football right now.|play|are playing|have played|played|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: right now, Listen!).
2|Listen! We ... TV at the moment.|watch|are watching|have watched|watched|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: at the moment, Listen!).
2|Listen! We ... at the factory right now.|work|are working|have worked|worked|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: right now, Listen!).
2|Listen! They ... English at the moment.|study|are studying|have studied|studied|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: at the moment, Listen!).
2|Listen! The workers ... football now.|play|are playing|have played|played|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: now, Listen!).
2|Listen! We ... a book now.|read|are reading|have read|read|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: now, Listen!).
2|Listen! The students ... football now.|play|are playing|have played|played|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: now, Listen!).
2|Listen! My parents ... English now.|study|are studying|have studied|studied|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: now, Listen!).
2|Listen! My parents ... a book at the moment.|read|are reading|have read|read|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: at the moment, Listen!).
2|Listen! We ... at the factory right now.|work|are working|have worked|worked|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: right now, Listen!).
2|Listen! My parents ... TV at the moment.|watch|are watching|have watched|watched|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: at the moment, Listen!).
2|Listen! They ... a book right now.|read|are reading|have read|read|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: right now, Listen!).
2|Listen! The students ... at the factory at the moment.|work|are working|have worked|worked|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: at the moment, Listen!).
2|Listen! The students ... TV now.|watch|are watching|have watched|watched|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: now, Listen!).
2|Listen! The workers ... football at the moment.|play|are playing|have played|played|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: at the moment, Listen!).
2|Listen! We ... football right now.|play|are playing|have played|played|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: right now, Listen!).
2|Listen! The students ... football right now.|play|are playing|have played|played|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: right now, Listen!).
2|Listen! We ... a book at the moment.|read|are reading|have read|read|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: at the moment, Listen!).
2|Listen! The students ... a book at the moment.|read|are reading|have read|read|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: at the moment, Listen!).
2|Listen! The students ... a book now.|read|are reading|have read|read|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: now, Listen!).
2|Listen! The students ... football right now.|play|are playing|have played|played|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: right now, Listen!).
2|Listen! The workers ... a book at the moment.|read|are reading|have read|read|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: at the moment, Listen!).
2|Listen! My parents ... TV at the moment.|watch|are watching|have watched|watched|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: at the moment, Listen!).
2|Listen! My parents ... a book now.|read|are reading|have read|read|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: now, Listen!).
2|Listen! They ... English right now.|study|are studying|have studied|studied|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: right now, Listen!).
2|Listen! The workers ... TV right now.|watch|are watching|have watched|watched|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: right now, Listen!).
2|Listen! The workers ... English at the moment.|study|are studying|have studied|studied|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: at the moment, Listen!).
2|Listen! The students ... at the factory right now.|work|are working|have worked|worked|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: right now, Listen!).
2|Listen! The students ... at the factory now.|work|are working|have worked|worked|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: now, Listen!).
2|Listen! The students ... at the factory right now.|work|are working|have worked|worked|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: right now, Listen!).
2|Listen! They ... English at the moment.|study|are studying|have studied|studied|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: at the moment, Listen!).
2|Listen! They ... TV at the moment.|watch|are watching|have watched|watched|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: at the moment, Listen!).
2|Listen! The workers ... TV at the moment.|watch|are watching|have watched|watched|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: at the moment, Listen!).
2|Listen! The students ... at the factory right now.|work|are working|have worked|worked|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: right now, Listen!).
2|Listen! The students ... football now.|play|are playing|have played|played|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: now, Listen!).
2|Listen! They ... TV right now.|watch|are watching|have watched|watched|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: right now, Listen!).
2|Listen! The workers ... football right now.|play|are playing|have played|played|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: right now, Listen!).
2|Listen! The students ... at the factory now.|work|are working|have worked|worked|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: now, Listen!).
2|Listen! The workers ... TV at the moment.|watch|are watching|have watched|watched|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: at the moment, Listen!).
2|Listen! The workers ... TV at the moment.|watch|are watching|have watched|watched|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: at the moment, Listen!).
2|Listen! The students ... a book at the moment.|read|are reading|have read|read|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: at the moment, Listen!).
2|Listen! They ... football now.|play|are playing|have played|played|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: now, Listen!).
2|Listen! We ... football right now.|play|are playing|have played|played|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: right now, Listen!).
2|Listen! We ... TV now.|watch|are watching|have watched|watched|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: now, Listen!).
2|Listen! They ... TV right now.|watch|are watching|have watched|watched|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: right now, Listen!).
2|Listen! My parents ... a book now.|read|are reading|have read|read|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: now, Listen!).
2|Listen! We ... TV right now.|watch|are watching|have watched|watched|B|Thì hiện tại tiếp diễn diễn tả hành động đang xảy ra (dấu hiệu: right now, Listen!).
